trip_id,start_time,start_date,schedule_relationship,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_label,speed_kmph
296918746,22:01:15,2025-06-22,0,129965,0.0,51.93562316894531,4.599514961242676,1.0,1,2025-06-22 19:57:34,,0,0.0
295959301,20:49:00,2025-06-22,0,130889,0.0,53.196651458740234,5.789819717407227,1.0,1,2025-06-22 18:44:00,,1003,0.0
295959301,20:49:00,2025-06-22,0,130889,0.0,53.196651458740234,5.789819717407227,1.0,1,2025-06-22 18:44:00,,1003,0.0
296199162,20:50:00,2025-06-22,0,104234,0.0,52.24274444580078,4.821225166320801,1.0,1,2025-06-22 18:44:20,,1003,6.226159862809264
296199162,20:50:00,2025-06-22,0,104234,0.0,52.24274444580078,4.821225166320801,1.0,1,2025-06-22 18:44:20,,1003,0.0
296199162,20:50:00,2025-06-22,0,104234,0.0,52.20745849609375,4.8684892654418945,7.0,1,2025-06-22 18:59:09,,1003,0.005709028908980403
295959301,20:49:00,2025-06-22,0,130889,0.0,53.20804214477539,5.80420446395874,5.0,1,2025-06-22 18:59:21,,1003,10.656293642397861
295959301,20:49:00,2025-06-22,0,130889,0.0,53.21811294555664,5.949847221374512,17.0,2,2025-06-22 19:14:04,3160661,1003,0.01105607993323822
296199162,20:50:00,2025-06-22,0,104234,0.0,52.223697662353516,4.982938289642334,17.0,1,2025-06-22 19:14:15,,1003,11.665721228513826
295959301,20:49:00,2025-06-22,0,130889,0.0,53.15347671508789,6.019937992095947,31.0,2,2025-06-22 19:31:01,3160757,1003,0.12404880175312172
295959301,20:49:00,2025-06-22,0,130889,0.0,53.09736633300781,6.099035739898682,42.0,2,2025-06-22 19:45:08,3160887,1003,0.009648211044521904
295963978,21:54:00,2025-06-22,0,130917,0.0,53.10758590698242,6.1296515464782715,1.0,2,2025-06-22 19:59:11,3160950,1003,0.0027741001794098956
295965335,19:49:00,2025-06-22,0,130924,0.0,53.032135009765625,5.651333808898926,41.0,1,2025-06-22 18:44:21,,1004,0.0
295965335,19:49:00,2025-06-22,0,130924,0.0,53.032135009765625,5.651333808898926,41.0,1,2025-06-22 18:44:21,,1004,0.0
295965335,19:49:00,2025-06-22,0,130924,0.0,52.991207122802734,5.716150283813477,45.0,2,2025-06-22 18:59:13,3161153,1004,0.0070471631696557
295965335,19:49:00,2025-06-22,0,130924,0.0,52.95698547363281,5.8199687004089355,54.0,2,2025-06-22 19:14:19,2898386,1004,0.008747167556276317
295960559,19:51:00,2025-06-22,0,130899,1.0,52.84906768798828,5.530732154846191,40.0,2,2025-06-22 18:44:13,3161045,1005,0.0
295960559,19:51:00,2025-06-22,0,130899,1.0,52.84906768798828,5.530732154846191,40.0,2,2025-06-22 18:44:13,3161045,1005,0.0
295960559,19:51:00,2025-06-22,0,130899,1.0,52.88841247558594,5.4834818840026855,54.0,2,2025-06-22 18:59:22,2898053,1005,0.005944546776741359
295960559,19:51:00,2025-06-22,0,130899,1.0,52.96970748901367,5.430164813995361,62.0,2,2025-06-22 19:13:56,2898122,1005,0.011121748831011859
295964249,21:28:00,2025-06-22,0,130918,0.0,53.06393814086914,5.522044658660889,4.0,2,2025-06-22 19:31:17,3161198,1005,0.011669103408870243
295964249,21:28:00,2025-06-22,0,130918,0.0,53.121681213378906,5.590980529785156,11.0,2,2025-06-22 19:44:56,2897577,1005,0.00964631942114136
295964249,21:28:00,2025-06-22,0,130918,0.0,53.18669891357422,5.746328830718994,19.0,2,2025-06-22 19:58:57,3160537,1005,0.015020225211300524
296211899,20:57:00,2025-06-22,0,104275,0.0,52.168758392333984,5.418425559997559,5.0,2,2025-06-22 18:59:10,2694452,1006,0.0
296213986,21:30:00,2025-06-22,0,116643,0.0,52.14105224609375,5.397093296051025,2.0,2,2025-06-22 19:31:15,2694351,1006,0.0017699880078240191
295960740,20:02:00,2025-06-22,0,130899,0.0,52.864192962646484,5.496139049530029,28.0,2,2025-06-22 18:44:07,2898248,1007,0.0
295960740,20:02:00,2025-06-22,0,130899,0.0,52.864192962646484,5.496139049530029,28.0,2,2025-06-22 18:44:07,2898248,1007,0.0
295960740,20:02:00,2025-06-22,0,130899,0.0,52.88676452636719,5.61761999130249,43.0,2,2025-06-22 18:58:55,3161038,1007,0.009606282059155933
295960740,20:02:00,2025-06-22,0,130899,0.0,52.93825912475586,5.619469165802002,55.0,2,2025-06-22 19:14:03,3161021,1007,0.006307586342892611
295960740,20:02:00,2025-06-22,0,130899,0.0,53.026893615722656,5.641002655029297,69.0,2,2025-06-22 19:31:19,3161146,1007,0.009614468898070324
295960561,21:51:00,2025-06-22,0,130899,1.0,53.0318489074707,5.650974273681641,1.0,1,2025-06-22 19:44:56,,1007,0.0010587868725153702
295960561,21:51:00,2025-06-22,0,130899,1.0,53.02614212036133,5.655917644500732,5.0,2,2025-06-22 19:59:19,3161147,1007,0.0008291003214436646
294273970,20:20:00,2025-06-22,0,104332,1.0,52.056793212890625,4.301543712615967,19.0,2,2025-06-22 18:44:11,2519149,1008,0.0
294273970,20:20:00,2025-06-22,0,104332,1.0,52.056793212890625,4.301543712615967,19.0,2,2025-06-22 18:44:11,2519149,1008,0.0
295955295,20:24:00,2025-06-22,0,130872,0.0,53.21124267578125,5.828633785247803,26.0,1,2025-06-22 18:44:12,,1008,164.6098814738121
295955295,20:24:00,2025-06-22,0,130872,0.0,53.21124267578125,5.828633785247803,26.0,1,2025-06-22 18:44:12,,1008,0.0
295955739,20:58:00,2025-06-22,0,130873,0.0,53.19651794433594,5.789504528045654,1.0,2,2025-06-22 18:59:09,3160435,1008,0.0034311672565710037
294273973,20:51:37,2025-06-22,0,104332,0.0,52.0569953918457,4.300809860229492,5.0,2,2025-06-22 18:59:12,2519153,1008,53.90242884098385
294273973,20:51:37,2025-06-22,0,104332,0.0,52.0557975769043,4.242892742156982,16.0,2,2025-06-22 19:14:05,2516531,1008,0.004436912267235626
295955519,21:08:00,2025-06-22,0,130873,1.0,53.19612503051758,5.775540351867676,7.0,2,2025-06-22 19:14:19,2896906,1008,11.688372481226649
295955297,21:24:00,2025-06-22,0,130872,0.0,53.2028694152832,5.813403129577637,6.0,2,2025-06-22 19:31:11,3160512,1008,0.002599951592694355
295955297,21:24:00,2025-06-22,0,130872,0.0,53.211544036865234,5.83674955368042,24.0,2,2025-06-22 19:45:21,3160516,1008,0.0021525985388830223
295956822,22:31:00,2025-06-22,0,130877,0.0,53.19647979736328,5.789863109588623,1.0,1,2025-06-22 19:59:03,,1008,0.004310996132744898
294273505,22:15:04,2025-06-22,0,104328,1.0,52.087799072265625,4.252303123474121,1.0,1,2025-06-22 19:59:04,,1008,161.11477472651183
297476633,20:30:00,2025-06-22,0,130330,0.0,51.69499206542969,5.103872299194336,1.0,2,2025-06-22 18:43:33,3159975,101,0.0
297476633,20:30:00,2025-06-22,0,130330,0.0,51.69499206542969,5.103872299194336,1.0,2,2025-06-22 18:43:33,3159975,101,0.0
295956580,20:38:00,2025-06-22,0,130876,1.0,53.18096923828125,5.82150411605835,9.0,2,2025-06-22 18:44:07,3161172,1010,0.0
295956580,20:38:00,2025-06-22,0,130876,1.0,53.18096923828125,5.82150411605835,9.0,2,2025-06-22 18:44:07,3161172,1010,0.0
296215156,20:33:00,2025-06-22,0,118283,1.0,52.18056106567383,5.408243179321289,8.0,2,2025-06-22 18:44:13,2905665,1010,19.11256267777618
296215156,20:33:00,2025-06-22,0,118283,1.0,52.18056106567383,5.408243179321289,8.0,2,2025-06-22 18:44:13,2905665,1010,0.0
295954907,21:02:00,2025-06-22,0,130871,0.0,53.19645690917969,5.789383888244629,1.0,1,2025-06-22 18:59:15,,1010,0.12843276222217695
296215523,21:08:00,2025-06-22,0,118283,0.0,52.192623138427734,5.433286666870117,1.0,1,2025-06-22 18:59:17,,1010,57.08576380207636
296215523,21:08:00,2025-06-22,0,118283,0.0,52.2015495300293,5.409101486206055,6.0,2,2025-06-22 19:14:14,2694660,1010,0.0021450972170470282
295954907,21:02:00,2025-06-22,0,130871,0.0,53.18843078613281,5.827413558959961,16.0,2,2025-06-22 19:14:20,2897064,1010,18.883146207436603
295954495,21:30:00,2025-06-22,0,130870,0.0,53.19664764404297,5.790553092956543,1.0,2,2025-06-22 19:30:55,3160433,1010,0.0026332812377968867
296215523,21:08:00,2025-06-22,0,118283,0.0,52.155460357666016,5.383711338043213,20.0,2,2025-06-22 19:31:17,2694349,1010,5.408147603302134
295954448,21:44:00,2025-06-22,0,130870,1.0,53.1598014831543,5.797684669494629,1.0,2,2025-06-22 19:44:58,3161186,1010,0.140212986657235
295954909,22:32:00,2025-06-22,0,130871,0.0,53.196407318115234,5.791021823883057,1.0,1,2025-06-22 19:59:09,,1010,0.004811440799644951
294273605,21:20:00,2025-06-22,0,104329,1.0,52.1162109375,4.289193630218506,1.0,1,2025-06-22 18:44:10,,1011,0.0
294273605,21:20:00,2025-06-22,0,104329,1.0,52.1162109375,4.289193630218506,1.0,1,2025-06-22 18:44:10,,1011,0.0
295964969,20:53:00,2025-06-22,0,130923,1.0,53.2064323425293,5.76330041885376,5.0,2,2025-06-22 18:59:01,2897055,1011,0.1759515942829586
294273605,21:20:00,2025-06-22,0,104329,1.0,52.116249084472656,4.2891926765441895,1.0,1,2025-06-22 18:59:10,,1011,17.418844910492417
294273605,21:20:00,2025-06-22,0,104329,1.0,52.11619567871094,4.28920841217041,1.0,1,2025-06-22 19:14:12,,1011,6.690547426324002e-06
295964969,20:53:00,2025-06-22,0,130923,1.0,53.198848724365234,5.639303207397461,15.0,2,2025-06-22 19:14:16,3160557,1011,37.73527434138589
294273605,21:20:00,2025-06-22,0,104329,1.0,52.103111267089844,4.318183422088623,8.0,1,2025-06-22 19:31:11,,1011,0.14871937540641236
295965143,21:23:00,2025-06-22,0,130923,0.0,53.18869400024414,5.564457416534424,6.0,2,2025-06-22 19:31:17,2897291,1011,24.51728492199274
294273605,21:20:00,2025-06-22,0,104329,1.0,52.070648193359375,4.364977836608887,18.0,2,2025-06-22 19:45:15,2516861,1011,0.17702967706938358
295965143,21:23:00,2025-06-22,0,130923,0.0,53.20564270019531,5.689824104309082,18.0,2,2025-06-22 19:45:16,2897163,1011,154.65497783169775
294273605,21:20:00,2025-06-22,0,104329,1.0,52.0400276184082,4.324980735778809,31.0,2,2025-06-22 19:59:10,2516786,1011,0.19066160213228583
295961364,22:00:00,2025-06-22,0,130903,1.0,53.19651794433594,5.789788722991943,1.0,1,2025-06-22 19:59:17,,1011,23.173417192952137
295966298,20:04:00,2025-06-22,0,130934,0.0,52.96650314331055,5.886922836303711,14.0,2,2025-06-22 18:44:04,2898388,1012,0.0
295966298,20:04:00,2025-06-22,0,130934,0.0,52.96650314331055,5.886922836303711,14.0,2,2025-06-22 18:44:04,2898388,1012,0.0
295958394,21:00:00,2025-06-22,0,130884,0.0,52.959815979003906,5.9166693687438965,1.0,1,2025-06-22 18:58:59,,1012,0.002376024306562358
295958394,21:00:00,2025-06-22,0,130884,0.0,52.941410064697266,5.936305046081543,9.0,2,2025-06-22 19:14:01,3161266,1012,0.002697297157230052
295958394,21:00:00,2025-06-22,0,130884,0.0,52.96334457397461,6.083434581756592,26.0,2,2025-06-22 19:30:55,3161378,1012,0.010013687650216947
295958394,21:00:00,2025-06-22,0,130884,0.0,52.98604202270508,6.144672393798828,39.0,2,2025-06-22 19:45:15,3161462,1012,0.005598664743838507
295958394,21:00:00,2025-06-22,0,130884,0.0,52.989288330078125,6.287875175476074,53.0,2,2025-06-22 19:59:14,3161533,1012,0.011433252095509827
296189205,20:17:00,2025-06-22,0,104219,0.0,52.18714141845703,5.282093048095703,23.0,2,2025-06-22 18:43:57,2696020,1013,0.0
296189205,20:17:00,2025-06-22,0,104219,0.0,52.18714141845703,5.282093048095703,23.0,2,2025-06-22 18:43:57,2696020,1013,0.0
294265448,20:15:08,2025-06-22,0,129864,0.0,51.98676300048828,4.350497245788574,13.0,2,2025-06-22 18:44:15,3067484,1013,3.7465658493847007
294265448,20:15:08,2025-06-22,0,129864,0.0,51.98676300048828,4.350497245788574,13.0,2,2025-06-22 18:44:15,3067484,1013,0.0
296189205,20:17:00,2025-06-22,0,104219,0.0,52.22482681274414,5.181092739105225,35.0,2,2025-06-22 18:59:02,2695955,1013,0.07057367439867482
294265455,21:10:50,2025-06-22,0,129864,1.0,51.98101043701172,4.351707458496094,1.0,2,2025-06-22 18:59:16,3106930,1013,4.485767057941653
296188578,21:07:00,2025-06-22,0,104219,1.0,52.210147857666016,5.205901145935059,7.0,2,2025-06-22 19:13:56,2696138,1013,0.07235393708074393
294265455,21:10:50,2025-06-22,0,129864,1.0,51.981414794921875,4.352426052093506,1.0,2,2025-06-22 19:13:59,3106930,1013,21.202749444521583
294265455,21:10:50,2025-06-22,0,129864,1.0,52.01198196411133,4.353147983551025,13.0,2,2025-06-22 19:31:16,3089950,1013,0.0032779924592419426
296188578,21:07:00,2025-06-22,0,104219,1.0,52.1666145324707,5.2833251953125,24.0,2,2025-06-22 19:31:23,2696065,1013,9.405127148015477
296188578,21:07:00,2025-06-22,0,104219,1.0,52.15060043334961,5.354986190795898,34.0,2,2025-06-22 19:45:07,2694340,1013,0.006313871193823606
294265460,21:44:51,2025-06-22,0,129864,0.0,52.04475021362305,4.344592094421387,1.0,2,2025-06-22 19:45:09,3048413,1013,35.00742628310661
294265460,21:44:51,2025-06-22,0,129864,0.0,52.00748062133789,4.357431888580322,7.0,1,2025-06-22 19:59:14,,1013,0.005013351111789038
296188576,20:07:00,2025-06-22,0,104219,1.0,52.151588439941406,5.348731517791748,33.0,2,2025-06-22 18:44:09,2694338,1014,0.0
296188576,20:07:00,2025-06-22,0,104219,1.0,52.151588439941406,5.348731517791748,33.0,2,2025-06-22 18:44:09,2694338,1014,0.0
295960191,20:49:00,2025-06-22,0,130898,0.0,53.03208923339844,5.651572227478027,1.0,1,2025-06-22 18:44:19,,1014,10.00214029274045
295960191,20:49:00,2025-06-22,0,130898,0.0,53.03208923339844,5.651572227478027,1.0,1,2025-06-22 18:44:19,,1014,0.0
295960191,20:49:00,2025-06-22,0,130898,0.0,52.985023498535156,5.611335277557373,3.0,2,2025-06-22 18:59:10,3161167,1014,0.006605257474779893
295960191,20:49:00,2025-06-22,0,130898,0.0,52.91103744506836,5.699268341064453,15.0,1,2025-06-22 19:13:56,,1014,0.01142081281383898
296210527,21:13:00,2025-06-22,0,116640,1.0,52.152835845947266,5.375908851623535,1.0,2,2025-06-22 19:14:15,2694499,1014,4.5841650530394595
296210527,21:13:00,2025-06-22,0,116640,1.0,52.187355041503906,5.402660369873047,20.0,2,2025-06-22 19:30:58,2694608,1014,0.0042371694435694935
295960191,20:49:00,2025-06-22,0,130898,0.0,52.84928894042969,5.714176177978516,26.0,2,2025-06-22 19:31:02,3161476,1014,19.14055637650603
296208374,21:42:00,2025-06-22,0,104272,0.0,52.19969177246094,5.4256439208984375,3.0,2,2025-06-22 19:44:56,2694668,1014,0.08971579513959553
295960330,21:56:00,2025-06-22,0,130898,1.0,52.84764862060547,5.721540927886963,1.0,1,2025-06-22 19:45:04,,1014,9.34735505544123
295960330,21:56:00,2025-06-22,0,130898,1.0,52.84764099121094,5.721540927886963,1.0,1,2025-06-22 19:59:05,,1014,1.008740948320122e-06
296208374,21:42:00,2025-06-22,0,104272,0.0,52.16374588012695,5.37912130355835,15.0,2,2025-06-22 19:59:05,2694468,1014,0.0
296207566,20:46:00,2025-06-22,0,104272,1.0,52.19451141357422,5.396695613861084,12.0,2,2025-06-22 18:58:59,2694605,1015,0.0
294273603,20:50:00,2025-06-22,0,104329,1.0,52.10930252075195,4.306910991668701,7.0,2,2025-06-22 18:59:12,2559862,1015,5.765550131374909
296210562,21:12:00,2025-06-22,0,116640,0.0,52.18837356567383,5.437128067016602,3.0,2,2025-06-22 19:14:04,2694592,1015,0.08701151824628077
294273603,20:50:00,2025-06-22,0,104329,1.0,52.074928283691406,4.361043453216553,18.0,2,2025-06-22 19:14:11,2516861,1015,10.64642053904063
296210562,21:12:00,2025-06-22,0,116640,0.0,52.16337966918945,5.397054195404053,19.0,2,2025-06-22 19:31:04,2694456,1015,0.07049822583125111
294273603,20:50:00,2025-06-22,0,104329,1.0,52.04019546508789,4.324743270874023,31.0,2,2025-06-22 19:31:15,2516786,1015,6.773716149435311
294273603,20:50:00,2025-06-22,0,104329,1.0,52.05058670043945,4.274868011474609,40.0,2,2025-06-22 19:45:15,2882815,1015,0.0042872803463292215
294273608,22:02:36,2025-06-22,0,104329,0.0,52.06791305541992,4.244348049163818,1.0,1,2025-06-22 19:58:44,,1015,0.003510516721568955
296207568,21:46:00,2025-06-22,0,104272,1.0,52.1944580078125,5.381324291229248,10.0,2,2025-06-22 19:59:19,2694638,1015,2.253481756467872
295958393,20:00:00,2025-06-22,0,130884,0.0,52.993492126464844,6.158474445343018,41.0,2,2025-06-22 18:43:56,3161459,1016,0.0
295958393,20:00:00,2025-06-22,0,130884,0.0,52.993492126464844,6.158474445343018,41.0,2,2025-06-22 18:43:56,3161459,1016,0.0
295958278,21:01:00,2025-06-22,0,130884,1.0,52.98904800415039,6.29384183883667,1.0,1,2025-06-22 18:59:01,,1016,0.01002644109170867
295958278,21:01:00,2025-06-22,0,130884,1.0,52.99473571777344,6.161832809448242,13.0,2,2025-06-22 19:14:16,3161458,1016,0.00968104793075377
295958278,21:01:00,2025-06-22,0,130884,1.0,52.954490661621094,6.064766883850098,30.0,2,2025-06-22 19:31:03,3161373,1016,0.007836139677129497
295958278,21:01:00,2025-06-22,0,130884,1.0,52.9351921081543,5.942265033721924,45.0,2,2025-06-22 19:45:13,3161269,1016,0.00998120616866313
295965451,22:05:00,2025-06-22,0,130924,1.0,52.9596061706543,5.917158126831055,1.0,1,2025-06-22 19:59:07,,1016,0.00382932153082595
296208372,20:42:00,2025-06-22,0,104272,0.0,52.19442367553711,5.432293891906738,1.0,2,2025-06-22 18:43:58,2694651,1017,0.0
296208372,20:42:00,2025-06-22,0,104272,0.0,52.19442367553711,5.432293891906738,1.0,2,2025-06-22 18:43:58,2694651,1017,0.0
294274073,20:20:00,2025-06-22,0,104333,1.0,52.08002853393555,4.326146125793457,18.0,2,2025-06-22 18:44:04,2559837,1017,12.75937358124107
294274073,20:20:00,2025-06-22,0,104333,1.0,52.08002853393555,4.326146125793457,18.0,2,2025-06-22 18:44:04,2559837,1017,0.0
295965142,20:23:00,2025-06-22,0,130923,0.0,53.21311569213867,5.669488906860352,17.0,2,2025-06-22 18:44:21,2897159,1017,9.12924737603375
295965142,20:23:00,2025-06-22,0,130923,0.0,53.21311569213867,5.669488906860352,17.0,2,2025-06-22 18:44:21,2897159,1017,0.0
295961363,21:00:00,2025-06-22,0,130903,1.0,53.196510314941406,5.791329860687256,1.0,1,2025-06-22 18:59:07,,1017,0.009392942775776514
294274076,20:56:16,2025-06-22,0,104333,0.0,52.07184982299805,4.340095520019531,3.0,2,2025-06-22 18:59:16,2516581,1017,17.648274811969234
296208372,20:42:00,2025-06-22,0,104272,0.0,52.16469192504883,5.37912130355835,14.0,2,2025-06-22 18:59:20,2694635,1017,17.922165661200253
294274076,20:56:16,2025-06-22,0,104333,0.0,52.087318420410156,4.297534465789795,13.0,2,2025-06-22 19:14:06,2927080,1017,0.08389852979789389
295961363,21:00:00,2025-06-22,0,130903,1.0,53.21783447265625,5.877894401550293,11.0,2,2025-06-22 19:14:07,3160640,1017,164.816102794109
294274079,21:50:00,2025-06-22,0,104333,1.0,52.09587860107422,4.261409282684326,1.0,1,2025-06-22 19:31:07,,1017,0.16242883757575965
295961363,21:00:00,2025-06-22,0,130903,1.0,53.299861907958984,5.947868824005127,24.0,2,2025-06-22 19:31:21,3160677,1017,12.542686874897687
294274079,21:50:00,2025-06-22,0,104333,1.0,52.09587860107422,4.261409282684326,1.0,1,2025-06-22 19:44:28,,1017,0.2231227652459563
295961363,21:00:00,2025-06-22,0,130903,1.0,53.328147888183594,5.9926934242248535,38.0,2,2025-06-22 19:44:58,2897711,1017,5.997503557701867
296213915,21:52:00,2025-06-22,0,116643,1.0,52.14311981201172,5.380206108093262,5.0,2,2025-06-22 19:59:00,2694476,1017,0.16397847922430972
295961315,21:47:00,2025-06-22,0,130903,0.0,53.29267120361328,5.963881492614746,11.0,2,2025-06-22 19:59:15,2897635,1017,8.915485948698525
294274079,21:50:00,2025-06-22,0,104333,1.0,52.085044860839844,4.283918380737305,7.0,1,2025-06-22 19:59:21,,1017,29.273209609468925
295963317,19:47:00,2025-06-22,0,130913,0.0,53.2348518371582,5.7082695960998535,51.0,2,2025-06-22 18:44:00,3160535,1018,0.0
295963317,19:47:00,2025-06-22,0,130913,0.0,53.2348518371582,5.7082695960998535,51.0,2,2025-06-22 18:44:00,3160535,1018,0.0
294273863,20:41:11,2025-06-22,0,104331,0.0,52.069183349609375,4.3017683029174805,3.0,2,2025-06-22 18:44:19,2935691,1018,8.453910392758988
294273863,20:41:11,2025-06-22,0,104331,0.0,52.069183349609375,4.3017683029174805,3.0,2,2025-06-22 18:44:19,2935691,1018,0.0
294273863,20:41:11,2025-06-22,0,104331,0.0,52.05109786987305,4.275744915008545,13.0,2,2025-06-22 18:59:03,2559897,1018,0.0030373849573301632
295963081,21:24:00,2025-06-22,0,130912,1.0,53.20570373535156,5.74603796005249,5.0,2,2025-06-22 19:31:11,3160526,1018,0.08415974903992951
296206361,21:32:00,2025-06-22,0,104271,1.0,52.15304946899414,5.373074054718018,1.0,1,2025-06-22 19:31:15,,1018,29.929886808540793
296207009,21:43:00,2025-06-22,0,104271,0.0,52.20170974731445,5.382523059844971,3.0,2,2025-06-22 19:45:05,2694626,1018,0.006565071104639335
295963081,21:24:00,2025-06-22,0,130912,1.0,53.2763786315918,5.655301570892334,15.0,2,2025-06-22 19:45:09,3160569,1018,30.22512151668094
296207009,21:43:00,2025-06-22,0,104271,0.0,52.158363342285156,5.379633903503418,15.0,1,2025-06-22 19:59:14,,1018,0.14875327425229526
295962941,21:54:00,2025-06-22,0,130912,0.0,53.275333404541016,5.640154838562012,8.0,2,2025-06-22 19:59:14,3160572,1018,0.0
295961853,20:16:00,2025-06-22,0,130907,0.0,53.300228118896484,5.77628231048584,21.0,2,2025-06-22 18:44:13,2897207,1019,0.0
295961853,20:16:00,2025-06-22,0,130907,0.0,53.300228118896484,5.77628231048584,21.0,2,2025-06-22 18:44:13,2897207,1019,0.0
295961853,20:16:00,2025-06-22,0,130907,0.0,53.234092712402344,5.776360511779785,32.0,2,2025-06-22 18:59:05,2897095,1019,0.008244320258253385
295963206,21:30:00,2025-06-22,0,130913,1.0,53.196537017822266,5.789429664611816,1.0,2,2025-06-22 19:14:11,3160523,1019,0.004708292035215321
295963206,21:30:00,2025-06-22,0,130913,1.0,53.19760513305664,5.789379596710205,1.0,2,2025-06-22 19:31:13,3160523,1019,0.00011625829523054968
295963206,21:30:00,2025-06-22,0,130913,1.0,53.233150482177734,5.710099220275879,14.0,2,2025-06-22 19:45:14,2897117,1019,0.007841334821011318
295963206,21:30:00,2025-06-22,0,130913,1.0,53.25395965576172,5.6171956062316895,24.0,2,2025-06-22 19:59:19,2897178,1019,0.00781151526977996
295954447,20:44:00,2025-06-22,0,130870,1.0,53.178218841552734,5.7956461906433105,2.0,2,2025-06-22 18:44:13,2898613,1020,0.0
295954447,20:44:00,2025-06-22,0,130870,1.0,53.178218841552734,5.7956461906433105,2.0,2,2025-06-22 18:44:13,2898613,1020,0.0
295954908,21:32:00,2025-06-22,0,130871,0.0,53.19664001464844,5.7904181480407715,1.0,1,2025-06-22 19:31:18,,1020,0.0007354870634462246
295954908,21:32:00,2025-06-22,0,130871,0.0,53.190467834472656,5.832969665527344,14.0,2,2025-06-22 19:45:13,2897068,1020,0.003492954677920402
295955999,22:03:00,2025-06-22,0,130875,0.0,53.19647979736328,5.7895188331604,1.0,2,2025-06-22 19:59:04,3160433,1020,0.0035750000211615864
294273721,20:43:16,2025-06-22,0,104330,0.0,52.09099578857422,4.367037296295166,1.0,2,2025-06-22 18:44:03,2559831,1022,0.0
294273721,20:43:16,2025-06-22,0,104330,0.0,52.09099578857422,4.367037296295166,1.0,2,2025-06-22 18:44:03,2559831,1022,0.0
294273721,20:43:16,2025-06-22,0,104330,0.0,52.0783805847168,4.313901901245117,16.0,1,2025-06-22 18:59:09,,1022,0.004296077012722718
294273721,20:43:16,2025-06-22,0,104330,0.0,52.07147979736328,4.240537166595459,31.0,1,2025-06-22 19:14:18,,1022,0.0055802042917051245
294273726,21:53:00,2025-06-22,0,104330,1.0,52.06654739379883,4.218202590942383,1.0,1,2025-06-22 19:31:16,,1022,0.0015934819203906627
294273726,21:53:00,2025-06-22,0,104330,1.0,52.066532135009766,4.21814489364624,1.0,1,2025-06-22 19:44:57,,1022,5.229566343723962e-06
294273726,21:53:00,2025-06-22,0,104330,1.0,52.07698440551758,4.252227306365967,8.0,2,2025-06-22 19:59:13,2515692,1022,0.0030412732252662646
294273720,20:23:00,2025-06-22,0,104330,1.0,52.087310791015625,4.3017659187316895,20.0,2,2025-06-22 18:44:11,2927082,1023,0.0
294273720,20:23:00,2025-06-22,0,104330,1.0,52.087310791015625,4.3017659187316895,20.0,2,2025-06-22 18:44:11,2927082,1023,0.0
295954906,20:32:00,2025-06-22,0,130871,0.0,53.190696716308594,5.832657814025879,14.0,2,2025-06-22 18:44:18,2897068,1023,22.911355671717907
295954906,20:32:00,2025-06-22,0,130871,0.0,53.190696716308594,5.832657814025879,14.0,2,2025-06-22 18:44:18,2897068,1023,0.0
295956819,21:01:00,2025-06-22,0,130877,0.0,53.19639205932617,5.789877414703369,1.0,1,2025-06-22 18:58:56,,1023,0.00332514927146725
294273720,20:23:00,2025-06-22,0,104330,1.0,52.09077835083008,4.347327709197998,33.0,1,2025-06-22 18:59:20,,1023,6.533131913031778
294273723,21:13:37,2025-06-22,0,104330,0.0,52.09101104736328,4.368817329406738,1.0,2,2025-06-22 19:14:12,2559831,1023,0.0016461734254153712
295957058,21:15:00,2025-06-22,0,130877,1.0,53.21547317504883,5.819680213928223,1.0,2,2025-06-22 19:14:13,2896931,1023,158.77535423217998
294273723,21:13:37,2025-06-22,0,104330,0.0,52.0775260925293,4.314929008483887,15.0,2,2025-06-22 19:31:15,2669769,1023,0.1587254504126888
295955740,21:28:00,2025-06-22,0,130873,0.0,53.197113037109375,5.783599376678467,1.0,2,2025-06-22 19:31:21,3160435,1023,26.519390701605385
294273723,21:13:37,2025-06-22,0,104330,0.0,52.08186340332031,4.263979434967041,26.0,2,2025-06-22 19:45:04,2559743,1023,0.19550961371825826
295955298,21:49:00,2025-06-22,0,130872,0.0,53.19649124145508,5.78989315032959,1.0,1,2025-06-22 19:45:11,,1023,23.01751255734885
295955298,21:49:00,2025-06-22,0,130872,0.0,53.211238861083984,5.829067707061768,11.0,2,2025-06-22 19:59:01,2896972,1023,0.003712851205633021
294273978,22:20:00,2025-06-22,0,104332,1.0,52.066532135009766,4.2181596755981445,1.0,1,2025-06-22 19:59:10,,1023,18.59721365036189
296202618,20:13:00,2025-06-22,0,104241,0.0,51.99043273925781,4.970832347869873,9.0,2,2025-06-22 18:44:14,2695067,1026,0.0
296202618,20:13:00,2025-06-22,0,104241,0.0,51.99043273925781,4.970832347869873,9.0,2,2025-06-22 18:44:14,2695067,1026,0.0
294273974,21:20:00,2025-06-22,0,104332,1.0,52.06657791137695,4.21830415725708,1.0,2,2025-06-22 18:44:21,2761238,1026,7.453642153195637
294273974,21:20:00,2025-06-22,0,104332,1.0,52.06657791137695,4.21830415725708,1.0,2,2025-06-22 18:44:21,2761238,1026,0.0
296202618,20:13:00,2025-06-22,0,104241,0.0,51.95128631591797,4.85291862487793,18.0,2,2025-06-22 18:58:38,2695302,1026,0.052845130392619365
