trip_id,start_time,start_date,schedule_relationship,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_label,speed_kmh
295565158,22:34:00,2025-06-09,0,130193,0.0,50.99407196044922,5.850285530090332,4.0,2,2025-06-09 21:02:59,3151828,451,
295565157,22:33:00,2025-06-09,0,130193,1.0,51.00087356567383,5.858216762542725,6.0,1,2025-06-09 21:00:37,,458,
295565226,22:52:00,2025-06-09,0,130194,1.0,50.939353942871094,5.873126029968262,4.0,2,2025-06-09 21:02:58,3151841,459,
295565471,23:03:00,2025-06-09,0,130193,1.0,50.83803939819336,5.717316150665283,1.0,2,2025-06-09 21:03:19,3151817,460,
292790669,22:37:00,2025-06-09,0,127548,0.0,52.08500671386719,5.1088032722473145,20.0,2,2025-06-09 21:03:10,2701542,4604,
292790670,23:09:00,2025-06-09,0,127548,0.0,52.12345886230469,5.08693790435791,1.0,1,2025-06-09 21:03:13,,4611,
295565229,22:48:00,2025-06-09,0,130194,0.0,50.91703796386719,5.896965980529785,5.0,2,2025-06-09 21:03:10,3151795,463,
292799667,22:25:00,2025-06-09,0,106004,0.0,52.09636688232422,5.14524507522583,30.0,2,2025-06-09 21:03:11,2701591,4658,
292799668,22:55:00,2025-06-09,0,106004,0.0,52.11771011352539,5.04583215713501,12.0,2,2025-06-09 21:03:05,2702774,4662,
292799877,22:56:00,2025-06-09,0,106004,1.0,52.100257873535156,5.2417826652526855,4.0,2,2025-06-09 21:02:58,2701924,4669,
292798076,23:02:00,2025-06-09,0,105993,1.0,52.08414840698242,5.113623142242432,1.0,2,2025-06-09 21:03:12,2701530,4703,
292798262,22:53:00,2025-06-09,0,105993,0.0,51.99964141845703,5.316141128540039,8.0,2,2025-06-09 21:02:49,2702156,4707,
295612205,22:45:00,2025-06-09,0,129571,0.0,51.57228469848633,5.045050144195557,16.0,2,2025-06-09 21:03:09,3124988,4712,
292798075,22:32:00,2025-06-09,0,105993,1.0,51.981407165527344,5.341264247894287,26.0,2,2025-06-09 21:03:08,2702145,4715,
295611968,22:15:00,2025-06-09,0,129571,0.0,51.54010009765625,5.082251071929932,34.0,2,2025-06-09 21:03:16,3125094,4721,
295612257,22:45:00,2025-06-09,0,129573,1.0,51.57293701171875,4.9772047996521,10.0,2,2025-06-09 21:03:13,3125294,4725,
295612260,22:42:00,2025-06-09,0,129570,1.0,51.56044387817383,5.072380542755127,14.0,2,2025-06-09 21:03:12,3151193,4727,
292793165,23:01:00,2025-06-09,0,105976,0.0,52.095523834228516,5.140740394592285,1.0,2,2025-06-09 21:03:17,2701594,4801,
292792965,22:54:00,2025-06-09,0,105976,1.0,52.0728645324707,5.12512731552124,11.0,2,2025-06-09 21:03:01,2701811,4807,
292791222,22:31:00,2025-06-09,0,105971,1.0,52.11039352416992,5.111083030700684,25.0,2,2025-06-09 21:03:17,2702852,4808,
292792760,23:01:00,2025-06-09,0,127550,0.0,52.117469787597656,5.07918119430542,2.0,2,2025-06-09 21:03:16,2702822,4814,
292792554,22:52:00,2025-06-09,0,127550,1.0,52.07855987548828,5.0896897315979,13.0,2,2025-06-09 21:03:16,2701689,4824,
292791439,22:46:00,2025-06-09,0,105971,0.0,52.12446594238281,5.108557224273682,16.0,2,2025-06-09 21:02:53,2702845,4825,
292791223,23:01:00,2025-06-09,0,105971,1.0,52.09288787841797,5.111483097076416,2.0,2,2025-06-09 21:03:13,2701549,4830,
292792759,22:31:00,2025-06-09,0,127550,0.0,52.074005126953125,5.090157508850098,21.0,2,2025-06-09 21:02:55,2701813,4833,
295611768,22:18:00,2025-06-09,0,129564,1.0,51.6439094543457,5.292485237121582,36.0,2,2025-06-09 21:02:42,3123878,4852,
295611592,22:41:00,2025-06-09,0,129558,0.0,51.69004821777344,5.294528961181641,1.0,1,2025-06-09 21:02:47,,4854,
295611727,22:45:00,2025-06-09,0,129559,0.0,51.693599700927734,5.297833442687988,11.0,2,2025-06-09 21:02:57,3149929,4855,
295611648,22:49:00,2025-06-09,0,129563,1.0,51.70237731933594,5.3128461837768555,20.0,2,2025-06-09 21:03:00,3124265,4856,
295537183,22:49:00,2025-06-09,0,129748,1.0,52.22795867919922,6.901773452758789,15.0,2,2025-06-09 21:03:13,3138520,4893,
295536674,22:56:00,2025-06-09,0,130249,1.0,52.199462890625,6.872073173522949,11.0,2,2025-06-09 21:03:16,3138528,4894,
295537307,22:52:00,2025-06-09,0,129766,0.0,52.180179595947266,6.766951084136963,2.0,2,2025-06-09 21:03:18,3138454,4902,
295536923,22:41:00,2025-06-09,0,129757,1.0,52.34635925292969,6.660305023193359,22.0,2,2025-06-09 21:03:13,3139270,4903,
295537276,22:47:00,2025-06-09,0,129765,0.0,52.299198150634766,6.935696125030518,17.0,1,2025-06-09 21:03:13,,4904,
295537213,23:01:00,2025-06-09,0,129763,1.0,52.310791015625,6.925555229187012,3.0,2,2025-06-09 21:03:20,3138913,4913,
295536749,22:58:00,2025-06-09,0,129752,0.0,52.282562255859375,6.831801891326904,5.0,2,2025-06-09 21:03:10,3138856,4915,
295536675,23:06:00,2025-06-09,0,130249,0.0,52.24966812133789,6.8511061668396,1.0,1,2025-06-09 21:03:18,,4917,
295537047,22:59:00,2025-06-09,0,129746,0.0,52.21034622192383,6.862178325653076,4.0,2,2025-06-09 21:03:16,3138438,4921,
295536983,22:49:00,2025-06-09,0,129745,1.0,52.209739685058594,6.96676778793335,11.0,2,2025-06-09 21:03:19,3138628,4922,
295536951,22:41:00,2025-06-09,0,129759,1.0,52.35819625854492,6.655198097229004,25.0,2,2025-06-09 21:01:03,3139217,4926,
295536924,23:11:00,2025-06-09,0,129757,1.0,52.35755157470703,6.655884265899658,1.0,1,2025-06-09 21:03:14,,4926,0.0006526675399926672
295537165,22:51:00,2025-06-09,0,129762,1.0,52.21002197265625,6.739869117736816,12.0,2,2025-06-09 21:03:14,3138803,4928,
295536839,22:57:00,2025-06-09,0,129744,0.0,52.241455078125,6.879550933837891,8.0,2,2025-06-09 21:03:19,3138447,4932,
295536811,22:47:00,2025-06-09,0,129754,1.0,52.29124069213867,6.817996501922607,15.0,2,2025-06-09 21:03:19,3138793,4934,
295537111,23:04:00,2025-06-09,0,129747,1.0,52.22174835205078,6.88967752456665,1.0,1,2025-06-09 21:03:19,,4940,
295536673,22:36:00,2025-06-09,0,130249,0.0,52.20536422729492,6.880199909210205,22.0,2,2025-06-09 21:03:15,3138478,4945,
295536896,22:50:00,2025-06-09,0,129744,1.0,52.214027404785156,6.888187885284424,17.0,2,2025-06-09 21:03:17,3138502,4955,
295537273,22:30:00,2025-06-09,0,129765,1.0,52.269561767578125,6.925828456878662,20.0,2,2025-06-09 21:03:17,3138809,4964,
295536838,22:27:00,2025-06-09,0,129744,0.0,52.19112014770508,6.878420829772949,28.0,2,2025-06-09 21:03:16,3138540,4966,
295537242,22:49:00,2025-06-09,0,129764,0.0,52.26336669921875,7.000844478607178,15.0,2,2025-06-09 21:03:08,3139010,4969,
295537308,22:47:00,2025-06-09,0,129766,1.0,52.13511276245117,6.634220123291016,11.0,2,2025-06-09 21:03:18,3139871,4974,
295536783,22:48:00,2025-06-09,0,129753,1.0,52.26200485229492,6.798318862915039,19.0,2,2025-06-09 21:03:20,3138868,4982,
295537371,22:58:00,2025-06-09,0,129750,0.0,52.224605560302734,6.884826183319092,1.0,2,2025-06-09 21:03:14,3138417,4983,
295537048,22:59:00,2025-06-09,0,129746,1.0,52.190757751464844,6.906271934509277,4.0,2,2025-06-09 21:03:12,3138620,4992,
294289243,22:52:39,2025-06-09,0,104312,0.0,52.071128845214844,4.292779922485352,7.0,2,2025-06-09 21:03:11,2515351,5002,
294288940,22:35:37,2025-06-09,0,104318,0.0,52.068416595458984,4.2756500244140625,20.0,2,2025-06-09 21:03:13,2515365,5005,
294289481,22:31:00,2025-06-09,0,104315,1.0,52.07808303833008,4.316534996032715,22.0,2,2025-06-09 21:03:10,2515321,5007,
294288941,22:36:00,2025-06-09,0,104318,1.0,52.08229446411133,4.333329200744629,19.0,1,2025-06-09 21:03:18,,5009,
294289482,22:47:56,2025-06-09,0,104315,0.0,52.05604934692383,4.312337875366211,9.0,2,2025-06-09 21:03:14,2774939,5010,
294289601,22:15:03,2025-06-09,0,120222,1.0,52.017677307128906,4.290370464324951,32.0,2,2025-06-09 21:03:07,2515448,5011,
294289364,22:58:07,2025-06-09,0,104314,1.0,52.04041290283203,4.370536804199219,3.0,2,2025-06-09 21:03:18,2515649,5018,
294289604,22:44:30,2025-06-09,0,120222,0.0,52.0587272644043,4.322276592254639,15.0,1,2025-06-09 21:03:13,,5021,
294289113,22:28:36,2025-06-09,0,104325,1.0,52.04803466796875,4.282745838165283,22.0,2,2025-06-09 21:03:13,2515403,5029,
294289242,22:48:00,2025-06-09,0,104312,1.0,52.068416595458984,4.295558929443359,12.0,1,2025-06-09 21:03:00,,5032,
294289363,22:43:40,2025-06-09,0,104314,0.0,52.04806137084961,4.352970600128174,13.0,1,2025-06-09 21:03:19,,5035,
294289244,23:09:00,2025-06-09,0,104312,1.0,52.106346130371094,4.271320343017578,1.0,2,2025-06-09 21:03:17,2850896,5036,
294288942,22:56:11,2025-06-09,0,104318,1.0,52.06199264526367,4.258090496063232,6.0,2,2025-06-09 21:03:01,2515225,5041,
294289112,22:28:27,2025-06-09,0,104325,0.0,52.107017517089844,4.2903828620910645,24.0,2,2025-06-09 21:03:09,2515361,5043,
294288943,22:57:01,2025-06-09,0,104318,0.0,52.080379486083984,4.362771511077881,5.0,2,2025-06-09 21:03:06,2515530,5048,
294289603,22:34:21,2025-06-09,0,120222,1.0,52.048580169677734,4.330623626708984,21.0,1,2025-06-09 21:03:12,,5049,
287231213,23:03:00,2025-06-09,0,126873,1.0,51.868377685546875,4.071887016296387,1.0,1,2025-06-09 21:03:12,,5052,
287231214,23:04:00,2025-06-09,0,126873,0.0,51.845420837402344,4.33331823348999,1.0,2,2025-06-09 21:03:09,3048847,5055,
294289605,22:53:57,2025-06-09,0,120222,1.0,52.07998275756836,4.302425384521484,7.0,2,2025-06-09 21:03:10,2559699,5055,26.167839502128064
294289116,22:57:00,2025-06-09,0,104325,0.0,52.04741287231445,4.281711101531982,7.0,2,2025-06-09 21:03:10,2515402,5057,
