trip_id,route_id,start_time,start_date,stop_id,arrival_delay,departure_delay,arrival_delay_abs,departure_delay_abs
295517334,127987,22:30:00,2025-06-09,3082687,129.0,135.0,129.0,135.0
295517334,127987,22:30:00,2025-06-09,3082685,90.0,95.0,90.0,95.0
295517334,127987,22:30:00,2025-06-09,3082683,64.0,68.0,64.0,68.0
295517334,127987,22:30:00,2025-06-09,3082648,53.0,60.0,53.0,60.0
295517334,127987,22:30:00,2025-06-09,3082665,120.0,132.0,120.0,132.0
295517334,127987,22:30:00,2025-06-09,3082691,121.0,127.0,121.0,127.0
295517334,127987,22:30:00,2025-06-09,3082836,169.0,174.0,169.0,174.0
295517334,127987,22:30:00,2025-06-09,3082909,-46.0,110.0,46.0,110.0
295517334,127987,22:30:00,2025-06-09,3082853,103.0,110.0,103.0,110.0
295517334,127987,22:30:00,2025-06-09,3084071,60.0,65.0,60.0,65.0
295517334,127987,22:30:00,2025-06-09,3084073,27.0,36.0,27.0,36.0
295517334,127987,22:30:00,2025-06-09,3084095,51.0,57.0,51.0,57.0
295517334,127987,22:30:00,2025-06-09,3084093,53.0,81.0,53.0,81.0
295517334,127987,22:30:00,2025-06-09,3084080,67.0,72.0,67.0,72.0
295517334,127987,22:30:00,2025-06-09,3084083,78.0,83.0,78.0,83.0
295517334,127987,22:30:00,2025-06-09,3084097,97.0,214.0,97.0,214.0
295517334,127987,22:30:00,2025-06-09,3083969,213.0,217.0,213.0,217.0
295517334,127987,22:30:00,2025-06-09,3083822,246.0,251.0,246.0,251.0
295517334,127987,22:30:00,2025-06-09,3083862,218.0,218.0,218.0,218.0
295517334,127987,22:30:00,2025-06-09,3083875,200.0,200.0,200.0,200.0
295517334,127987,22:30:00,2025-06-09,3083879,128.0,128.0,128.0,128.0
295517334,127987,22:30:00,2025-06-09,3083859,97.0,97.0,97.0,97.0
294147946,121424,22:49:00,2025-06-09,2820873,,26.0,,26.0
294147946,121424,22:49:00,2025-06-09,2752334,-4.0,-4.0,4.0,4.0
294147946,121424,22:49:00,2025-06-09,2752336,-29.0,-29.0,29.0,29.0
294147946,121424,22:49:00,2025-06-09,2752338,0.0,0.0,0.0,0.0
294147946,121424,22:49:00,2025-06-09,2752381,-6.0,11.0,6.0,11.0
294147946,121424,22:49:00,2025-06-09,2752341,-2.0,-2.0,2.0,2.0
294147946,121424,22:49:00,2025-06-09,2752343,-26.0,-26.0,26.0,26.0
294147946,121424,22:49:00,2025-06-09,2752345,-38.0,-23.0,38.0,23.0
294147946,121424,22:49:00,2025-06-09,2752288,-32.0,-12.0,32.0,12.0
294147946,121424,22:49:00,2025-06-09,2752376,-45.0,-45.0,45.0,45.0
294147946,121424,22:49:00,2025-06-09,2752378,-6.0,-6.0,6.0,6.0
294147946,121424,22:49:00,2025-06-09,2752373,-19.0,0.0,19.0,0.0
294147946,121424,22:49:00,2025-06-09,2752374,-15.0,-15.0,15.0,15.0
294286105,104321,22:42:19,2025-06-09,2777326,,12.0,,12.0
294286105,104321,22:42:19,2025-06-09,2515379,11.0,29.0,11.0,29.0
294286105,104321,22:42:19,2025-06-09,2515382,13.0,13.0,13.0,13.0
294286105,104321,22:42:19,2025-06-09,2515395,6.0,30.0,6.0,30.0
294286105,104321,22:42:19,2025-06-09,2515378,8.0,26.0,8.0,26.0
294286105,104321,22:42:19,2025-06-09,2515376,3.0,20.0,3.0,20.0
294286105,104321,22:42:19,2025-06-09,2515356,17.0,42.0,17.0,42.0
294286105,104321,22:42:19,2025-06-09,2517960,36.0,56.0,36.0,56.0
294286105,104321,22:42:19,2025-06-09,2517961,36.0,36.0,36.0,36.0
294286105,104321,22:42:19,2025-06-09,2515324,0.0,0.0,0.0,0.0
294286106,104321,22:51:57,2025-06-09,2515583,,98.0,,98.0
294286106,104321,22:51:57,2025-06-09,2515581,101.0,101.0,101.0,101.0
294286106,104321,22:51:57,2025-06-09,2515577,94.0,114.0,94.0,114.0
294286106,104321,22:51:57,2025-06-09,2515575,98.0,122.0,98.0,122.0
294286106,104321,22:51:57,2025-06-09,2515556,105.0,132.0,105.0,132.0
294286106,104321,22:51:57,2025-06-09,2515553,108.0,108.0,108.0,108.0
294286106,104321,22:51:57,2025-06-09,2515549,84.0,84.0,84.0,84.0
294286106,104321,22:51:57,2025-06-09,2515547,66.0,66.0,66.0,66.0
294286106,104321,22:51:57,2025-06-09,2699868,20.0,20.0,20.0,20.0
294286106,104321,22:51:57,2025-06-09,2559725,0.0,0.0,0.0,0.0
294286103,104321,22:27:19,2025-06-09,2777326,,19.0,,19.0
294286103,104321,22:27:19,2025-06-09,2515379,3.0,20.0,3.0,20.0
294286103,104321,22:27:19,2025-06-09,2515382,0.0,20.0,0.0,20.0
294286103,104321,22:27:19,2025-06-09,2515383,3.0,19.0,3.0,19.0
294286103,104321,22:27:19,2025-06-09,2515395,-4.0,17.0,4.0,17.0
294286103,104321,22:27:19,2025-06-09,2515378,-4.0,-4.0,4.0,4.0
294286103,104321,22:27:19,2025-06-09,2515376,-17.0,1.0,17.0,1.0
294286103,104321,22:27:19,2025-06-09,2515367,-14.0,6.0,14.0,6.0
294286103,104321,22:27:19,2025-06-09,2515371,-14.0,6.0,14.0,6.0
294286103,104321,22:27:19,2025-06-09,2515356,-9.0,7.0,9.0,7.0
294286103,104321,22:27:19,2025-06-09,2517964,-13.0,6.0,13.0,6.0
294286103,104321,22:27:19,2025-06-09,2517961,-20.0,-3.0,20.0,3.0
294286103,104321,22:27:19,2025-06-09,2515324,-23.0,2.0,23.0,2.0
294286103,104321,22:27:19,2025-06-09,2559702,-33.0,-6.0,33.0,6.0
294286103,104321,22:27:19,2025-06-09,2699867,-29.0,-8.0,29.0,8.0
294286103,104321,22:27:19,2025-06-09,2515534,-24.0,-24.0,24.0,24.0
294286103,104321,22:27:19,2025-06-09,2515519,-40.0,-15.0,40.0,15.0
294286103,104321,22:27:19,2025-06-09,2559724,-34.0,-15.0,34.0,15.0
294286103,104321,22:27:19,2025-06-09,2515644,-44.0,-44.0,44.0,44.0
294286103,104321,22:27:19,2025-06-09,2515548,-19.0,0.0,19.0,0.0
294286104,104321,22:36:57,2025-06-09,2515583,,23.0,,23.0
294286104,104321,22:36:57,2025-06-09,2515581,-2.0,16.0,2.0,16.0
294286104,104321,22:36:57,2025-06-09,2515578,0.0,16.0,0.0,16.0
294286104,104321,22:36:57,2025-06-09,2515577,-4.0,13.0,4.0,13.0
294286104,104321,22:36:57,2025-06-09,2515575,-10.0,11.0,10.0,11.0
294286104,104321,22:36:57,2025-06-09,2515556,-7.0,10.0,7.0,10.0
294286104,104321,22:36:57,2025-06-09,2515553,-18.0,2.0,18.0,2.0
294286104,104321,22:36:57,2025-06-09,2515551,-16.0,1.0,16.0,1.0
294286104,104321,22:36:57,2025-06-09,2515549,-31.0,-8.0,31.0,8.0
294286104,104321,22:36:57,2025-06-09,2515547,-33.0,-13.0,33.0,13.0
294286104,104321,22:36:57,2025-06-09,2699868,-28.0,1.0,28.0,1.0
294286104,104321,22:36:57,2025-06-09,2515520,16.0,32.0,16.0,32.0
294286104,104321,22:36:57,2025-06-09,2515535,13.0,36.0,13.0,36.0
294286104,104321,22:36:57,2025-06-09,2515288,15.0,15.0,15.0,15.0
294286101,104321,22:12:19,2025-06-09,2777326,,0.0,,0.0
294286101,104321,22:12:19,2025-06-09,2515395,-3.0,18.0,3.0,18.0
294286101,104321,22:12:19,2025-06-09,2515398,2.0,22.0,2.0,22.0
294286101,104321,22:12:19,2025-06-09,2515378,1.0,19.0,1.0,19.0
294286101,104321,22:12:19,2025-06-09,2515376,0.0,18.0,0.0,18.0
294286101,104321,22:12:19,2025-06-09,2517964,18.0,37.0,18.0,37.0
294286101,104321,22:12:19,2025-06-09,2517960,6.0,27.0,6.0,27.0
294286101,104321,22:12:19,2025-06-09,2517961,0.0,28.0,0.0,28.0
294286101,104321,22:12:19,2025-06-09,2559719,-9.0,14.0,9.0,14.0
294286101,104321,22:12:19,2025-06-09,2515324,12.0,12.0,12.0,12.0
294286101,104321,22:12:19,2025-06-09,2559702,-18.0,10.0,18.0,10.0
294286101,104321,22:12:19,2025-06-09,2699867,-7.0,13.0,7.0,13.0
294286101,104321,22:12:19,2025-06-09,2515534,-10.0,17.0,10.0,17.0
294286101,104321,22:12:19,2025-06-09,2515519,1.0,28.0,1.0,28.0
294286101,104321,22:12:19,2025-06-09,2559724,10.0,27.0,10.0,27.0
294286101,104321,22:12:19,2025-06-09,2515644,-3.0,18.0,3.0,18.0
294286101,104321,22:12:19,2025-06-09,2515546,0.0,17.0,0.0,17.0
294286101,104321,22:12:19,2025-06-09,2515548,-21.0,51.0,21.0,51.0
294286101,104321,22:12:19,2025-06-09,2515550,29.0,58.0,29.0,58.0
294286101,104321,22:12:19,2025-06-09,2515552,41.0,66.0,41.0,66.0
294286101,104321,22:12:19,2025-06-09,2515554,37.0,62.0,37.0,62.0
294286101,104321,22:12:19,2025-06-09,2515574,41.0,41.0,41.0,41.0
294286101,104321,22:12:19,2025-06-09,2515576,63.0,63.0,63.0,63.0
294286101,104321,22:12:19,2025-06-09,2515579,50.0,50.0,50.0,50.0
294286101,104321,22:12:19,2025-06-09,2515582,37.0,37.0,37.0,37.0
294286101,104321,22:12:19,2025-06-09,2515583,0.0,0.0,0.0,0.0
294286102,104321,22:21:57,2025-06-09,2515583,,12.0,,12.0
294286102,104321,22:21:57,2025-06-09,2515581,-6.0,13.0,6.0,13.0
294286102,104321,22:21:57,2025-06-09,2515578,-8.0,7.0,8.0,7.0
294286102,104321,22:21:57,2025-06-09,2515577,-13.0,6.0,13.0,6.0
294286102,104321,22:21:57,2025-06-09,2515575,-14.0,6.0,14.0,6.0
294286102,104321,22:21:57,2025-06-09,2515556,-12.0,14.0,12.0,14.0
294286102,104321,22:21:57,2025-06-09,2515553,-5.0,18.0,5.0,18.0
294286102,104321,22:21:57,2025-06-09,2515551,2.0,26.0,2.0,26.0
294286102,104321,22:21:57,2025-06-09,2515549,0.0,27.0,0.0,27.0
294286102,104321,22:21:57,2025-06-09,2515547,6.0,25.0,6.0,25.0
294286102,104321,22:21:57,2025-06-09,2699868,-6.0,14.0,6.0,14.0
294286102,104321,22:21:57,2025-06-09,2559725,-3.0,20.0,3.0,20.0
294286102,104321,22:21:57,2025-06-09,2515520,2.0,20.0,2.0,20.0
294286102,104321,22:21:57,2025-06-09,2515535,-5.0,21.0,5.0,21.0
294286102,104321,22:21:57,2025-06-09,2515288,-1.0,31.0,1.0,31.0
294286102,104321,22:21:57,2025-06-09,2559706,13.0,28.0,13.0,28.0
294286102,104321,22:21:57,2025-06-09,2517954,-8.0,14.0,8.0,14.0
294286102,104321,22:21:57,2025-06-09,2559718,-14.0,7.0,14.0,7.0
294286102,104321,22:21:57,2025-06-09,2515327,-9.0,28.0,9.0,28.0
294286102,104321,22:21:57,2025-06-09,2517962,11.0,31.0,11.0,31.0
294286102,104321,22:21:57,2025-06-09,2517959,14.0,34.0,14.0,34.0
294286102,104321,22:21:57,2025-06-09,2517963,18.0,34.0,18.0,34.0
294286102,104321,22:21:57,2025-06-09,2515355,6.0,35.0,6.0,35.0
294286102,104321,22:21:57,2025-06-09,2515368,0.0,0.0,0.0,0.0
294286099,104321,21:57:12,2025-06-09,2777326,,18.0,,18.0
294286099,104321,21:57:12,2025-06-09,2515379,1.0,20.0,1.0,20.0
294286099,104321,21:57:12,2025-06-09,2515382,-1.0,20.0,1.0,20.0
294286099,104321,21:57:12,2025-06-09,2515383,2.0,2.0,2.0,2.0
294286099,104321,21:57:12,2025-06-09,2515378,26.0,26.0,26.0,26.0
294286099,104321,21:57:12,2025-06-09,2517961,70.0,101.0,70.0,101.0
294286099,104321,21:57:12,2025-06-09,2559719,79.0,102.0,79.0,102.0
294286099,104321,21:57:12,2025-06-09,2515324,82.0,102.0,82.0,102.0
294286099,104321,21:57:12,2025-06-09,2559702,80.0,80.0,80.0,80.0
294286099,104321,21:57:12,2025-06-09,2699867,60.0,78.0,60.0,78.0
294286099,104321,21:57:12,2025-06-09,2515534,53.0,80.0,53.0,80.0
294286099,104321,21:57:12,2025-06-09,2515519,63.0,79.0,63.0,79.0
294286099,104321,21:57:12,2025-06-09,2559724,60.0,86.0,60.0,86.0
294286099,104321,21:57:12,2025-06-09,2515644,57.0,85.0,57.0,85.0
294286099,104321,21:57:12,2025-06-09,2515546,49.0,87.0,49.0,87.0
294286099,104321,21:57:12,2025-06-09,2515548,45.0,126.0,45.0,126.0
294286099,104321,21:57:12,2025-06-09,2515550,102.0,127.0,102.0,127.0
294286099,104321,21:57:12,2025-06-09,2515552,104.0,128.0,104.0,128.0
294286099,104321,21:57:12,2025-06-09,2515554,97.0,121.0,97.0,121.0
294286099,104321,21:57:12,2025-06-09,2515574,97.0,97.0,97.0,97.0
294286099,104321,21:57:12,2025-06-09,2515579,78.0,98.0,78.0,98.0
294286099,104321,21:57:12,2025-06-09,2515582,71.0,93.0,71.0,93.0
294286099,104321,21:57:12,2025-06-09,2515583,70.0,70.0,70.0,70.0
294286100,104321,22:06:57,2025-06-09,2515583,,58.0,,58.0
294286100,104321,22:06:57,2025-06-09,2515575,47.0,68.0,47.0,68.0
294286100,104321,22:06:57,2025-06-09,2515556,49.0,73.0,49.0,73.0
294286100,104321,22:06:57,2025-06-09,2515553,49.0,72.0,49.0,72.0
294286100,104321,22:06:57,2025-06-09,2515551,49.0,66.0,49.0,66.0
294286100,104321,22:06:57,2025-06-09,2515549,32.0,77.0,32.0,77.0
294286100,104321,22:06:57,2025-06-09,2515520,148.0,167.0,148.0,167.0
294286100,104321,22:06:57,2025-06-09,2515535,148.0,170.0,148.0,170.0
294286100,104321,22:06:57,2025-06-09,2517954,176.0,218.0,176.0,218.0
294286100,104321,22:06:57,2025-06-09,2559718,193.0,208.0,193.0,208.0
294286100,104321,22:06:57,2025-06-09,2515327,182.0,201.0,182.0,201.0
294286100,104321,22:06:57,2025-06-09,2517959,197.0,216.0,197.0,216.0
294286100,104321,22:06:57,2025-06-09,2517963,199.0,217.0,199.0,217.0
294286100,104321,22:06:57,2025-06-09,2515355,199.0,221.0,199.0,221.0
294286100,104321,22:06:57,2025-06-09,2515372,196.0,211.0,196.0,211.0
294286100,104321,22:06:57,2025-06-09,2515368,195.0,214.0,195.0,214.0
294286100,104321,22:06:57,2025-06-09,2515375,193.0,211.0,193.0,211.0
294286100,104321,22:06:57,2025-06-09,2559720,195.0,214.0,195.0,214.0
294286100,104321,22:06:57,2025-06-09,2515380,208.0,208.0,208.0,208.0
294286100,104321,22:06:57,2025-06-09,2777326,153.0,153.0,153.0,153.0
294161091,119913,22:45:00,2025-06-09,2903980,,79.0,,79.0
294161091,119913,22:45:00,2025-06-09,2904039,75.0,75.0,75.0,75.0
294161091,119913,22:45:00,2025-06-09,2904037,104.0,104.0,104.0,104.0
294161091,119913,22:45:00,2025-06-09,2904035,79.0,79.0,79.0,79.0
294161091,119913,22:45:00,2025-06-09,2904033,54.0,54.0,54.0,54.0
294161091,119913,22:45:00,2025-06-09,2904088,74.0,74.0,74.0,74.0
294161091,119913,22:45:00,2025-06-09,2904031,79.0,79.0,79.0,79.0
294161091,119913,22:45:00,2025-06-09,2904086,52.0,52.0,52.0,52.0
294161091,119913,22:45:00,2025-06-09,2904084,34.0,34.0,34.0,34.0
294161091,119913,22:45:00,2025-06-09,2904082,26.0,44.0,26.0,44.0
294161091,119913,22:45:00,2025-06-09,2904003,48.0,48.0,48.0,48.0
294161091,119913,22:45:00,2025-06-09,2904020,81.0,81.0,81.0,81.0
294161091,119913,22:45:00,2025-06-09,2904016,56.0,56.0,56.0,56.0
294161091,119913,22:45:00,2025-06-09,2904090,5.0,5.0,5.0,5.0
295536923,129757,22:41:00,2025-06-09,3139208,,130.0,,130.0
295536923,129757,22:41:00,2025-06-09,3139333,148.0,148.0,148.0,148.0
295536923,129757,22:41:00,2025-06-09,3139298,109.0,109.0,109.0,109.0
295536923,129757,22:41:00,2025-06-09,3139302,87.0,106.0,87.0,106.0
295536923,129757,22:41:00,2025-06-09,3139336,145.0,145.0,145.0,145.0
295536923,129757,22:41:00,2025-06-09,3139259,119.0,119.0,119.0,119.0
295536923,129757,22:41:00,2025-06-09,3139289,93.0,93.0,93.0,93.0
295536923,129757,22:41:00,2025-06-09,3139290,83.0,93.0,83.0,93.0
295536923,129757,22:41:00,2025-06-09,3139311,82.0,82.0,82.0,82.0
295536923,129757,22:41:00,2025-06-09,3139355,126.0,126.0,126.0,126.0
295536923,129757,22:41:00,2025-06-09,3139320,118.0,144.0,118.0,144.0
295536923,129757,22:41:00,2025-06-09,3139337,135.0,135.0,135.0,135.0
295536923,129757,22:41:00,2025-06-09,3139345,113.0,113.0,113.0,113.0
295536923,129757,22:41:00,2025-06-09,3139318,142.0,142.0,142.0,142.0
295536923,129757,22:41:00,2025-06-09,3139319,134.0,134.0,134.0,134.0
295536923,129757,22:41:00,2025-06-09,3139316,166.0,178.0,166.0,178.0
295536923,129757,22:41:00,2025-06-09,3139307,148.0,148.0,148.0,148.0
295536923,129757,22:41:00,2025-06-09,3139255,164.0,164.0,164.0,164.0
295536923,129757,22:41:00,2025-06-09,3139322,163.0,163.0,163.0,163.0
295536923,129757,22:41:00,2025-06-09,3139254,142.0,142.0,142.0,142.0
295536923,129757,22:41:00,2025-06-09,3139260,51.0,62.0,51.0,62.0
295536923,129757,22:41:00,2025-06-09,3139270,42.0,62.0,42.0,62.0
295536923,129757,22:41:00,2025-06-09,3139303,73.0,73.0,73.0,73.0
295536923,129757,22:41:00,2025-06-09,3139300,49.0,49.0,49.0,49.0
295536923,129757,22:41:00,2025-06-09,3139232,0.0,0.0,0.0,0.0
293850489,126296,22:49:00,2025-06-09,2751024,,16.0,,16.0
293850489,126296,22:49:00,2025-06-09,2751027,60.0,60.0,60.0,60.0
293850489,126296,22:49:00,2025-06-09,2751023,92.0,92.0,92.0,92.0
293850489,126296,22:49:00,2025-06-09,2751035,54.0,54.0,54.0,54.0
293850489,126296,22:49:00,2025-06-09,2751051,59.0,59.0,59.0,59.0
293850489,126296,22:49:00,2025-06-09,2751049,118.0,118.0,118.0,118.0
293850489,126296,22:49:00,2025-06-09,2751039,113.0,113.0,113.0,113.0
293850489,126296,22:49:00,2025-06-09,2751047,156.0,156.0,156.0,156.0
293850489,126296,22:49:00,2025-06-09,2751045,150.0,150.0,150.0,150.0
293850489,126296,22:49:00,2025-06-09,2751043,111.0,135.0,111.0,135.0
293850489,126296,22:49:00,2025-06-09,2751041,175.0,201.0,175.0,201.0
293850489,126296,22:49:00,2025-06-09,2751053,174.0,174.0,174.0,174.0
293850489,126296,22:49:00,2025-06-09,2750728,189.0,189.0,189.0,189.0
293850489,126296,22:49:00,2025-06-09,2750726,188.0,188.0,188.0,188.0
293850489,126296,22:49:00,2025-06-09,2865535,151.0,151.0,151.0,151.0
293850489,126296,22:49:00,2025-06-09,2750752,99.0,99.0,99.0,99.0
293850489,126296,22:49:00,2025-06-09,2750750,86.0,86.0,86.0,86.0
293850489,126296,22:49:00,2025-06-09,2750748,60.0,60.0,60.0,60.0
293850489,126296,22:49:00,2025-06-09,2750746,88.0,88.0,88.0,88.0
293850489,126296,22:49:00,2025-06-09,2750711,35.0,35.0,35.0,35.0
293850489,126296,22:49:00,2025-06-09,2750599,0.0,0.0,0.0,0.0
294160994,119913,22:56:00,2025-06-09,2904091,0.0,93.0,0.0,93.0
294160994,119913,22:56:00,2025-06-09,2904017,29.0,29.0,29.0,29.0
294160994,119913,22:56:00,2025-06-09,2904021,-23.0,-23.0,23.0,23.0
294160994,119913,22:56:00,2025-06-09,2904002,-30.0,-30.0,30.0,30.0
294160994,119913,22:56:00,2025-06-09,2904083,10.0,10.0,10.0,10.0
294160994,119913,22:56:00,2025-06-09,2904085,-13.0,-13.0,13.0,13.0
294160994,119913,22:56:00,2025-06-09,2904032,-1.0,-1.0,1.0,1.0
294160994,119913,22:56:00,2025-06-09,2904089,-47.0,-47.0,47.0,47.0
294160994,119913,22:56:00,2025-06-09,2904034,-30.0,-30.0,30.0,30.0
294160994,119913,22:56:00,2025-06-09,2904036,-20.0,-20.0,20.0,20.0
294160994,119913,22:56:00,2025-06-09,2904038,0.0,0.0,0.0,0.0
295034389,91929,,2025-06-09,3153065,25.0,7.0,25.0,7.0
295034389,91929,,2025-06-09,3151925,11.0,5.0,11.0,5.0
295034389,91929,,2025-06-09,3152554,5.0,15.0,5.0,15.0
295034389,91929,,2025-06-09,3151900,19.0,22.0,19.0,22.0
295034389,91929,,2025-06-09,3152532,20.0,19.0,20.0,19.0
295034389,91929,,2025-06-09,3153519,21.0,30.0,21.0,30.0
295034389,91929,,2025-06-09,3152112,33.0,25.0,33.0,25.0
295034389,91929,,2025-06-09,2637047,25.0,,25.0,
294315185,109970,15:09:00,2025-06-10,3145745,,,,
294315185,109970,15:09:00,2025-06-10,3145751,,,,
294315185,109970,15:09:00,2025-06-10,3146312,0.0,0.0,0.0,0.0
294315185,109970,15:09:00,2025-06-10,3146314,,,,
294315185,109970,15:09:00,2025-06-10,3146316,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637047,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637049,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637051,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637053,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637055,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637057,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637059,0.0,0.0,0.0,0.0
295034263,91929,,2025-06-09,2637061,0.0,,0.0,
294585455,91929,,2025-06-08,2637047,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637049,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637051,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637053,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637055,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637057,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637059,0.0,0.0,0.0,0.0
294585455,91929,,2025-06-08,2637061,0.0,,0.0,
295034395,91929,,2025-06-09,2637061,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637060,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637058,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637056,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637054,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637052,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637050,0.0,0.0,0.0,0.0
295034395,91929,,2025-06-09,2637047,0.0,,0.0,
294585456,91929,,2025-06-08,2637061,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637060,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637058,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637056,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637054,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637052,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637050,0.0,0.0,0.0,0.0
294585456,91929,,2025-06-08,2637047,0.0,,0.0,
295034257,91929,,2025-06-09,2637047,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637049,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637051,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637053,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637055,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637057,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637059,0.0,0.0,0.0,0.0
295034257,91929,,2025-06-09,2637061,0.0,,0.0,
294315188,109970,17:09:00,2025-06-10,3145745,,,,
294315188,109970,17:09:00,2025-06-10,3145751,,,,
294315188,109970,17:09:00,2025-06-10,3146312,0.0,0.0,0.0,0.0
294315188,109970,17:09:00,2025-06-10,3146314,,,,
294315188,109970,17:09:00,2025-06-10,3146316,0.0,0.0,0.0,0.0
294315199,109970,16:38:00,2025-06-10,3146232,,0.0,,0.0
294315199,109970,16:38:00,2025-06-10,3146315,,,,
294315199,109970,16:38:00,2025-06-10,3146313,0.0,0.0,0.0,0.0
294315199,109970,16:38:00,2025-06-10,3145752,,,,
294315199,109970,16:38:00,2025-06-10,3145745,,,,
294315197,109970,15:38:00,2025-06-10,3146232,,0.0,,0.0
294315197,109970,15:38:00,2025-06-10,3146315,,,,
294315197,109970,15:38:00,2025-06-10,3146313,0.0,0.0,0.0,0.0
294315197,109970,15:38:00,2025-06-10,3145752,,,,
294315197,109970,15:38:00,2025-06-10,3145745,,,,
294315202,109970,17:38:00,2025-06-10,3146232,,0.0,,0.0
294315202,109970,17:38:00,2025-06-10,3146315,,,,
294315202,109970,17:38:00,2025-06-10,3146313,0.0,0.0,0.0,0.0
294315202,109970,17:38:00,2025-06-10,3145752,,,,
294315202,109970,17:38:00,2025-06-10,3145745,,,,
294236403,123000,22:51:00,2025-06-09,2746141,,132.0,,132.0
294236403,123000,22:51:00,2025-06-09,2746123,108.0,125.0,108.0,125.0
294236403,123000,22:51:00,2025-06-09,2746161,152.0,174.0,152.0,174.0
294236403,123000,22:51:00,2025-06-09,2746125,157.0,175.0,157.0,175.0
294236403,123000,22:51:00,2025-06-09,2746127,150.0,150.0,150.0,150.0
294236403,123000,22:51:00,2025-06-09,2746150,118.0,118.0,118.0,118.0
294236403,123000,22:51:00,2025-06-09,2746154,139.0,197.0,139.0,197.0
294236403,123000,22:51:00,2025-06-09,2746149,0.0,0.0,0.0,0.0
294236402,123000,22:36:00,2025-06-09,2746141,,25.0,,25.0
294236402,123000,22:36:00,2025-06-09,2746123,4.0,4.0,4.0,4.0
294236402,123000,22:36:00,2025-06-09,2746161,34.0,54.0,34.0,54.0
294236402,123000,22:36:00,2025-06-09,2746125,50.0,67.0,50.0,67.0
294236402,123000,22:36:00,2025-06-09,2746127,58.0,77.0,58.0,77.0
294236402,123000,22:36:00,2025-06-09,2746150,59.0,75.0,59.0,75.0
294236402,123000,22:36:00,2025-06-09,2746154,116.0,160.0,116.0,160.0
294236402,123000,22:36:00,2025-06-09,2746149,72.0,105.0,72.0,105.0
294236402,123000,22:36:00,2025-06-09,2746140,61.0,92.0,61.0,92.0
294236402,123000,22:36:00,2025-06-09,2746117,100.0,117.0,100.0,117.0
294236402,123000,22:36:00,2025-06-09,2746171,113.0,113.0,113.0,113.0
294236402,123000,22:36:00,2025-06-09,2746165,95.0,127.0,95.0,127.0
294236402,123000,22:36:00,2025-06-09,2746167,135.0,135.0,135.0,135.0
294236402,123000,22:36:00,2025-06-09,2746219,125.0,125.0,125.0,125.0
294236402,123000,22:36:00,2025-06-09,2746181,122.0,122.0,122.0,122.0
294236402,123000,22:36:00,2025-06-09,2746211,67.0,83.0,67.0,83.0
294236402,123000,22:36:00,2025-06-09,2746216,111.0,129.0,111.0,129.0
294236402,123000,22:36:00,2025-06-09,2746215,91.0,91.0,91.0,91.0
294236402,123000,22:36:00,2025-06-09,2746212,110.0,110.0,110.0,110.0
294236402,123000,22:36:00,2025-06-09,3067444,92.0,92.0,92.0,92.0
294236402,123000,22:36:00,2025-06-09,2746162,0.0,0.0,0.0,0.0
293857066,122493,22:51:00,2025-06-09,2750367,0.0,301.0,0.0,301.0
293857066,122493,22:51:00,2025-06-09,2765277,274.0,274.0,274.0,274.0
293857066,122493,22:51:00,2025-06-09,2765276,296.0,296.0,296.0,296.0
293857066,122493,22:51:00,2025-06-09,2750380,240.0,60.0,240.0,60.0
293857066,122493,22:51:00,2025-06-09,2750382,0.0,0.0,0.0,0.0
