id,cause,effect,active_period_start,active_period_end,description_text,header_text,url_text,alert_stop_ids,alert_route_ids,timestamp,language,text,locations,times,entities,urgency_label,urgency_score,category
KV15:CXX:2025-07-22:3,1,6,2025-07-22 07:00:00+00:00,2025-07-22 21:30:00+00:00,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: bij de kruising Cranenburgsestraat/Molenweg.

","Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: bij de kruising Cranenburgsestraat/Molenweg.
",,"['2748754', '2748780', '2748757', '2748766', '2748755', '2748753']",,2025-07-27 13:36:16.081728,nl,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: bij de kruising Cranenburgsestraat/Molenweg.

","['Lijn', 'Cranenburgsestraat', 'Molenweg']",[],"[('Lijn', 'LOC'), ('Cranenburgsestraat', 'LOC'), ('Molenweg', 'LOC')]",neutral,0.693,cranenburgsestraat
KV15:CXX:2025-07-22:4,1,6,2025-07-22 07:00:00+00:00,2025-07-22 21:30:00+00:00,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: op de Hulsbroek.

","Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: op de Hulsbroek.
",,"['2748770', '2748769', '2748771', '2748772']",,2025-07-27 13:36:16.119181,nl,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: op de Hulsbroek.

","['Lijn 5', 'Hulsbroek']",[],"[('Lijn 5', 'LOC'), ('Hulsbroek', 'LOC')]",neutral,0.711,cranenburgsestraat
KV15:CXX:2025-07-22:5,1,6,2025-07-22 07:00:00+00:00,2025-07-22 23:00:00+00:00,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Vervangende halte: 2e Colonjes.

","Lijn 5: halte vervallen tot 19:30. Vervangende halte: 2e Colonjes.
",,['2748752'],,2025-07-27 13:36:16.156823,nl,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Vervangende halte: 2e Colonjes.

","['Lijn 5', '2e Colonjes']",[],"[('Lijn 5', 'LOC'), ('2e Colonjes', 'LOC')]",neutral,0.735,2e
KV15:RET:2025-07-17:41,1,7,2025-08-04 07:00:00+00:00,2025-10-13 03:30:00+00:00,"Oorzaak : onbekend 
Door werkzaamheden op het Hofplein rijdt tram 1,3,11 en 12 van 11 aug tot 12 okt een gewijzigde route en heeft vervallen haltes.Weena en Stadhuis.Plan je reis op www.ret.nl of in de RET-app 
","Door werkzaamheden op het Hofplein rijdt tram 1,3,11 en 12 van 11 aug tot 12 okt een gewijzigde route en heeft vervallen haltes.Weena en Stadhuis.Plan je reis op www.ret.nl of in de RET-app ",,"['3141435', '3140975', '3141033', '3140496', '3141009', '3141038', '3141422', '3140499', '3140909', '3140479', '3141419', '3140483', '3141353', '3141024', '3140503', '3140484', '3141414', '3140489', '3140910', '3140500', '3140474', '3140974', '3141437', '3141408', '3141410', '3140972', '3140991', '3140949', '3140902', '3141023', '3140973', '3141358', '3141427', '3140502', '3141432', '3140504', '3140993', '3141034', '3141434', '3141354', '3140934', '3141438', '3140487', '3140486', '3140476', '3140494', '3141029', '3140947', '3140971', '3140978', '3140491', '3141409', '3141406', '3140493', '3140970', '3140977', '3140488', '3140498', '3140501', '3140475', '3141361', '3141411', '3141405', '3140990', '3140994', '3141430', '3140480', '3140981', '3140950', '3141436', '3141428', '3141421', '3141360', '3141424', '3141026', '3141417', '3140482', '3140505', '3141039', '3140485', '3140478', '3141025', '3140918', '3141412', '3141018', '3141404', '3141413', '3140953', '3140492', '3140976', '3141037', '3141431', '3141359', '3141362', '3141407', '3141423', '3141031', '3141035', '3140876', '3141418', '3140490', '3141030', '3141036', '3140507', '3141420', '3141028', '3140477', '3140495', '3140481', '3141433', '3141429', '3140952', '3141027', '3140497']",,2025-07-27 13:36:16.197365,nl,"Oorzaak : onbekend 
Door werkzaamheden op het Hofplein rijdt tram 1,3,11 en 12 van 11 aug tot 12 okt een gewijzigde route en heeft vervallen haltes.Weena en Stadhuis.Plan je reis op www.ret.nl of in de RET-app 
","['Hofplein', 'We', 'ena', 'Stadhuis']",[],"[('Hofplein', 'LOC'), ('We', 'LOC'), ('ena', 'LOC'), ('Stadhuis', 'LOC')]",neutral,0.562,11
KV15:CXX:2025-07-22:6,1,6,2025-07-22 07:00:00+00:00,2025-07-22 21:30:00+00:00,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: bij de kruising 2e Colonjes/Hulsbroek

","Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: bij de kruising 2e Colonjes/Hulsbroek
",,['2748758'],,2025-07-27 13:36:16.244419,nl,"Oorzaak : Een evenement
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 5: halte vervallen tot 19:30. Tijdelijke halte: bij de kruising 2e Colonjes/Hulsbroek

","['Lijn 5', '2e Colonjes/', 'H', 'ulsbroek']",[],"[('Lijn 5', 'LOC'), ('2e Colonjes/', 'LOC'), ('H', 'LOC'), ('ulsbroek', 'LOC')]",neutral,0.778,2e
SIRIGM:1396601-1-1216-3,1,8,2025-07-21 23:00:00+00:00,2025-10-05 23:00:00+00:00,Tram 7 stopt hier niet. Details: gvb.nl -- Stop not served by tram 7. Details: gvb.nl,Tram 7 stopt hier niet. Details: gvb.nl -- Stop not served by tram 7. Details: gvb.nl,,['3152530'],,2025-07-27 13:36:16.300840,no,Tram 7 stopt hier niet. Details: gvb.nl -- Stop not served by tram 7. Details: gvb.nl,[],[],[],negative,0.666,hier
KV15:CXX:2025-07-22:8,9,6,2025-07-22 02:00:00+00:00,2025-07-24 01:59:00+00:00,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 23 juli. Vervangende halte: Dijkgraaf.
",Halte vervallen t/m 23 juli. Vervangende halte: Dijkgraaf.,,"['3106947', '3106946']",,2025-07-27 13:36:16.338088,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 23 juli. Vervangende halte: Dijkgraaf.
",['Dijk'],[],"[('Dijk', 'LOC'), ('graaf', 'PER')]",neutral,0.625,dijkgraaf
KV15:CXX:2025-07-22:9,9,6,2025-07-22 02:00:00+00:00,2025-07-24 01:59:00+00:00,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 23 juli. Vervangende halte: Roemer.
",Halte vervallen t/m 23 juli. Vervangende halte: Roemer.,,"['2765371', '2765370']",,2025-07-27 13:36:16.374303,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 23 juli. Vervangende halte: Roemer.
",[],[],[],neutral,0.572,roemer
KV15:CXX:2025-05-30:8,9,4,2025-05-30 17:17:00+00:00,2025-08-18 01:59:00+00:00,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen t/m 17 augustus i.v.m. werkzaamheden. Download de Transdev-app voor meer actuele reisinfo.
",Halte vervallen t/m 17 augustus i.v.m. werkzaamheden. Download de Transdev-app voor meer actuele reisinfo.,,"['2752832', '2752833']",,2025-07-27 13:36:16.412190,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen t/m 17 augustus i.v.m. werkzaamheden. Download de Transdev-app voor meer actuele reisinfo.
",[],[],[],neutral,0.86,reisinfo
SIRIGM:1418451-1-1001-2,1,8,2025-06-23 03:00:00+00:00,2025-08-19 23:00:00+00:00,Bus N89 rijdt om vanaf halte Centrumeiland. Details: gvb.nl -- Bus N89 runs a diverted route from Centrumeiland. Details: gvb.nl,Bus N89 rijdt om vanaf halte Centrumeiland. Details: gvb.nl -- Bus N89 runs a diverted route from Centrumeiland. Details: gvb.nl,,"['3152524', '3152344']",,2025-07-27 13:36:16.451814,nl,Bus N89 rijdt om vanaf halte Centrumeiland. Details: gvb.nl -- Bus N89 runs a diverted route from Centrumeiland. Details: gvb.nl,"['Centrumeiland', 'Centrumeiland']",[],"[('Centrumeiland', 'LOC'), ('Centrumeiland', 'LOC')]",neutral,0.902,centrumeiland
KV15:CXX:2025-02-03:33,9,6,2025-02-03 11:14:00+00:00,2025-10-14 01:59:00+00:00,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 31 oktober 2025. Tijdelijke halte: aan de Maelsonstraat t.h.v. het Talland College.

","Halte vervallen t/m 31 oktober 2025. Tijdelijke halte: aan de Maelsonstraat t.h.v. het Talland College.
",,"['3157756', '3157755', '3157752', '3157757', '3157759', '3157760', '3157754', '3157758']",,2025-07-27 13:36:16.488234,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 31 oktober 2025. Tijdelijke halte: aan de Maelsonstraat t.h.v. het Talland College.

","['Maelsonstraat', 'College']",[],"[('Maelsonstraat', 'LOC'), ('Talland', 'ORG'), ('College', 'LOC')]",neutral,0.751,maelsonstraat
SIRIGM:1402801-1-1034-2,1,8,2025-07-19 03:00:00+00:00,2025-08-24 23:00:51+00:00,Tram 5 en 25 stoppen hier niet. Details: gvb.nl -- Stop not served by tram 5 and 25. Details: gvb.nl,Tram 5 en 25 stoppen hier niet. Details: gvb.nl -- Stop not served by tram 5 and 25. Details: gvb.nl,,"['3151963', '3152352']",,2025-07-27 13:36:16.532516,no,Tram 5 en 25 stoppen hier niet. Details: gvb.nl -- Stop not served by tram 5 and 25. Details: gvb.nl,[],[],[],negative,0.704,not
KV15:ARR:2025-04-24:118,1,8,2025-08-08 01:10:00+00:00,2025-08-08 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:16.569495,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:117,1,8,2025-08-07 01:10:00+00:00,2025-08-07 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:16.607024,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:119,1,8,2025-08-09 01:10:00+00:00,2025-08-09 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:16.645578,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-07-18:5,1,8,2025-07-18 09:28:00+00:00,2025-08-06 14:00:00+00:00,"Halte vervallen vanwege kermis vanaf donderdag 31 juli t/m woensdag 6 augustus einde dienst. Vervangende halte: Irenestraat, Donkstraat.
","Halte vervallen vanwege kermis vanaf donderdag 31 juli t/m woensdag 6 augustus einde dienst. Vervangende halte: Irenestraat, Donkstraat.",,"['3082510', '3236644', '3082517', '3236637']","['133939', '133964', '127820', '133953', '127833', '127819', '133952', '127832', '128301', '133940']",2025-07-27 13:36:16.692090,nl,"Halte vervallen vanwege kermis vanaf donderdag 31 juli t/m woensdag 6 augustus einde dienst. Vervangende halte: Irenestraat, Donkstraat.
","['Irenestraat', 'Donkstraat']",[],"[('Irenestraat', 'LOC'), ('Donkstraat', 'LOC')]",neutral,0.512,irenestraat
KV15:ARR:2025-07-18:6,1,8,2025-07-18 09:28:00+00:00,2025-08-07 20:00:00+00:00,"Halte vervallen vanwege kermis vanaf woensdag 30 juli 12:00 uur t/m donderdag 6 augustus 18:00 uur. Vervangende halte: Punt Nieuwstraat-Dorpsstraat
",Halte vervallen vanwege kermis vanaf woensdag 30 juli 12:00 uur t/m donderdag 6 augustus 18:00 uur. Vervangende halte: Punt Nieuwstraat-Dorpsstraat,,"['3082255', '3236403', '3236406', '3082258']","['133939', '133964', '127820', '133953', '127833', '127819', '133952', '127832', '128301', '133940']",2025-07-27 13:36:16.731220,nl,"Halte vervallen vanwege kermis vanaf woensdag 30 juli 12:00 uur t/m donderdag 6 augustus 18:00 uur. Vervangende halte: Punt Nieuwstraat-Dorpsstraat
",['Punt Nieuwstraat-Dorpsstraat'],[],"[('Punt Nieuwstraat-Dorpsstraat', 'LOC')]",neutral,0.582,nieuwstraat
KV15:ARR:2025-07-18:7,1,8,2025-07-18 09:28:00+00:00,2025-08-13 16:00:00+00:00,"Halte vervallen vanwege kermis vanaf dinsdag 5 augustus aanvang dienst t/m woensdag 13 augustus 14:00 uur Vervangende halte: Hoek Spoorstraat-Prins van Oranjestraat.
",Halte vervallen vanwege kermis vanaf dinsdag 5 augustus aanvang dienst t/m woensdag 13 augustus 14:00 uur Vervangende halte: Hoek Spoorstraat-Prins van Oranjestraat.,,"['3080495', '3235415', '3080496', '3080498', '3080497', '3235414', '3235416', '3235413']","['133952', '127832']",2025-07-27 13:36:16.776263,af,"Halte vervallen vanwege kermis vanaf dinsdag 5 augustus aanvang dienst t/m woensdag 13 augustus 14:00 uur Vervangende halte: Hoek Spoorstraat-Prins van Oranjestraat.
","['Hoek Spoorstraat-', 'Prins van Oranjestraat']",[],"[('Hoek Spoorstraat-', 'LOC'), ('Prins van Oranjestraat', 'LOC')]",neutral,0.606,spoorstraat
KV15:ARR:2025-07-18:8,1,8,2025-07-18 13:28:00+00:00,2025-07-23 18:01:00+00:00,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de haltes Van Damstraat, Fazantstraat en Buizerdstraat of aan de Deurningerstraat Roomveldje en Landstraat.
","In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de haltes Van Damstraat, Fazantstraat en Buizerdstraat of aan de Deurningerstraat Roomveldje en Landstraat.",,"['3233366', '3233368', '3233370', '3078006', '3233380', '3078009', '3233377', '3077995', '3077997', '3077999']","['128085', '134055']",2025-07-27 13:36:16.819846,nl,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de haltes Van Damstraat, Fazantstraat en Buizerdstraat of aan de Deurningerstraat Roomveldje en Landstraat.
","['Van Damstraat', 'Fazantstraat', 'Buizerdstraat', 'Deurningerstraat Roomveldje', 'Landstraat']",[],"[('Van Damstraat', 'LOC'), ('Fazantstraat', 'LOC'), ('Buizerdstraat', 'LOC'), ('Deurningerstraat Roomveldje', 'LOC'), ('Landstraat', 'LOC')]",neutral,0.713,damstraat
KV15:HTM:2025-07-02:35570,1,8,2025-07-07 00:00:00+00:00,2025-09-01 03:00:00+00:00,"Oorzaak : Werkzaamheden
Effect : Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug.
Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug. Meer info op htm.nl
",Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug. Meer info op htm.nl,,"['2515422', '2515523', '2515390', '2515271', '2515407', '2515258', '2515404', '2515237', '2515450', '2515348', '2515461', '2515391', '2515410', '2559712', '2515402', '2515346', '2515500', '2515362', '2559721', '2515511', '2515459', '2515388', '2515306', '2927052']","['104325', '104315']",2025-07-27 13:36:16.859457,nl,"Oorzaak : Werkzaamheden
Effect : Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug.
Tram 9 en 16 stoppen niet bij halten Kalvermarkt-Stadhuis en Bierkade van za 19 juli t/m zo 31 aug. Meer info op htm.nl
","['Kalvermarkt-Stadhuis', 'Bierkade', 'Kalvermarkt-Stadhuis', 'Bierkade']",[],"[('Kalvermarkt-Stadhuis', 'LOC'), ('Bierkade', 'LOC'), ('Kalvermarkt-Stadhuis', 'LOC'), ('Bierkade', 'LOC')]",neutral,0.901,halten
KV15:ARR:2025-07-18:9,1,8,2025-07-18 13:28:00+00:00,2025-07-23 18:01:00+00:00,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de tijdelijke haltes aan de singel thv het Rijksmuseum of aan de Oldenzaalsestraat thv de Potsweg.
",In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de tijdelijke haltes aan de singel thv het Rijksmuseum of aan de Oldenzaalsestraat thv de Potsweg.,,"['3233366', '3233371', '3233368', '3233370', '3078000', '3077999', '3077995', '3077998', '3077997', '3078190', '3233369', '3233542']","['128106', '128105', '133632', '134076', '134075']",2025-07-27 13:36:16.900984,nl,"In verband met werkzaamheden is deze halte vervallen op 23-7 van 9:00 tot 16:00. Maak gebruik van de tijdelijke haltes aan de singel thv het Rijksmuseum of aan de Oldenzaalsestraat thv de Potsweg.
","['Rijksmuseum', 'Oldenzaalsestraat', 'Potsweg']",[],"[('Rijksmuseum', 'LOC'), ('Oldenzaalsestraat', 'LOC'), ('Potsweg', 'LOC')]",neutral,0.719,rijksmuseum
KV15:ARR:2025-04-24:125,1,8,2025-08-15 01:10:00+00:00,2025-08-15 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:16.937290,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:124,1,8,2025-08-14 01:10:00+00:00,2025-08-14 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:16.975989,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:127,1,8,2025-08-17 01:10:00+00:00,2025-08-17 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.014999,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:126,1,8,2025-08-16 01:10:00+00:00,2025-08-16 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.050341,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:121,1,8,2025-08-11 01:10:00+00:00,2025-08-11 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.091287,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:120,1,8,2025-08-10 01:10:00+00:00,2025-08-10 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.128188,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:123,1,8,2025-08-13 01:10:00+00:00,2025-08-13 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.166324,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
KV15:ARR:2025-04-24:122,1,8,2025-08-12 01:10:00+00:00,2025-08-12 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.202927,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
SIRIGM:1402801-1-1023-3,1,8,2025-07-22 13:19:49+00:00,2025-08-24 23:00:00+00:00,Bus 75 Station Zuid vertrekt van de halte in de A.J. Ernststraat om de hoek.  -- Bus 75 Station Zuid departs from the stop in A.J. Ernststraat around the corner. ,Bus 75 Station Zuid vertrekt van de halte in de A.J. Ernststraat om de hoek.  -- Bus 75 Station Zuid departs from the stop in A.J. Ernststra,,['3153203'],,2025-07-27 13:36:17.256308,nl,Bus 75 Station Zuid vertrekt van de halte in de A.J. Ernststraat om de hoek.  -- Bus 75 Station Zuid departs from the stop in A.J. Ernststraat around the corner. ,"['Zuid', 'A.J. Ernststraat', 'Zuid', 'A.J. Ernststraat']",[],"[('Zuid', 'LOC'), ('A.J. Ernststraat', 'LOC'), ('Zuid', 'LOC'), ('A.J. Ernststraat', 'LOC')]",neutral,0.859,ernststraat
KV15:ARR:2025-04-24:107,1,8,2025-07-28 01:10:00+00:00,2025-07-28 01:40:00+00:00,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
",De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.,,"['3077974', '3233345']","['134058', '128088']",2025-07-27 13:36:17.296848,nl,"De laatste lijn 5 rijdt na de halte Disselhoek niet verder. Maak gebruik van lijn 2 voor bestemmingen in de Wesselerbrink/Helmerhoek.
","['Disselhoek', 'We', 'sselerbrink', 'Helmerhoek']",[],"[('Disselhoek', 'LOC'), ('We', 'LOC'), ('sselerbrink', 'LOC'), ('Helmerhoek', 'LOC')]",neutral,0.847,wesselerbrink
